	0.125001	1.077989	-1.684470	-0.075006
	0.141171	1.078289	-1.685595	-0.038621
	0.157345	1.078529	-1.686174	-0.001908
	0.173523	1.078679	-1.686203	0.035130
	0.189703	1.078712	-1.685676	0.072488
	0.205884	1.078595	-1.684589	0.110164
	0.222063	1.078298	-1.682936	0.148150
	0.238237	1.077789	-1.680714	0.186443
	0.254404	1.077035	-1.677917	0.225033
	0.270560	1.076002	-1.674542	0.263915
	0.286700	1.074656	-1.670583	0.303079
	0.302819	1.072961	-1.666037	0.342516
	0.318914	1.070882	-1.660899	0.382213
	0.334977	1.068383	-1.655166	0.422159
	0.351003	1.065427	-1.648834	0.462339
	0.366984	1.061977	-1.641899	0.502739
	0.382914	1.057995	-1.634357	0.543341
	0.398784	1.053445	-1.626207	0.584127
	0.414585	1.048288	-1.617445	0.625078
	0.430310	1.042488	-1.608069	0.666171
	0.445947	1.036007	-1.598077	0.707382
	0.461487	1.028808	-1.587466	0.748687
	0.476919	1.020855	-1.576236	0.790058
	0.492232	1.012112	-1.564385	0.831467
	0.507414	1.002545	-1.551913	0.872883
	0.522452	0.992119	-1.538820	0.914273
	0.537334	0.980803	-1.525105	0.955602
	0.552046	0.968565	-1.510771	0.996835
	0.566574	0.955375	-1.495819	1.037933
	0.580905	0.941206	-1.480250	1.078856
	0.595023	0.926032	-1.464067	1.119563
	0.608913	0.909828	-1.447274	1.160010
	0.622561	0.892575	-1.429873	1.200153
	0.635950	0.874254	-1.411871	1.239944
	0.649063	0.854849	-1.393272	1.279336
	0.661886	0.834348	-1.374082	1.318279
	0.674401	0.812742	-1.354308	1.356724
	0.686592	0.790025	-1.333957	1.394617
	0.698443	0.766195	-1.313038	1.431908
	0.709936	0.741256	-1.291559	1.468543
	0.721055	0.715212	-1.269531	1.504468
	0.731783	0.688074	-1.246964	1.539630
	0.742104	0.659858	-1.223869	1.573974
	0.752002	0.630581	-1.200260	1.607446
	0.761460	0.600267	-1.176148	1.639993
	0.770464	0.568943	-1.151548	1.671563
	0.778999	0.536642	-1.126475	1.702103
	0.787048	0.503398	-1.100943	1.731563
	0.794599	0.469252	-1.074970	1.759894
	0.801638	0.434246	-1.048571	1.787048
	0.808152	0.398426	-1.021766	1.812981
	0.814128	0.361844	-0.994571	1.837648
	0.819556	0.324549	-0.967006	1.861011
	0.824424	0.286597	-0.939091	1.883031
	0.828723	0.248044	-0.910846	1.903674
	0.832444	0.208947	-0.882291	1.922909
	0.835578	0.169364	-0.853447	1.940708
	0.838118	0.129354	-0.824336	1.957048
	0.840058	0.088974	-0.794981	1.971908
	0.841393	0.048284	-0.765402	1.985273
	0.842117	0.007339	-0.735623	1.997131
	0.842227	-0.033805	-0.705666	2.007474
	0.841720	-0.075094	-0.675554	2.016301
	0.840594	-0.116476	-0.645309	2.023613
	0.838847	-0.157903	-0.614955	2.029415
	0.836478	-0.199328	-0.584514	2.033718
	0.833488	-0.240706	-0.554008	2.036538
	0.829878	-0.281997	-0.523460	2.037894
	0.825648	-0.323161	-0.492892	2.037809
	0.820800	-0.364162	-0.462324	2.036310
	0.815338	-0.404967	-0.431780	2.033430
	0.809263	-0.445544	-0.401278	2.029204
	0.802580	-0.485863	-0.370840	2.023669
	0.795292	-0.525896	-0.340485	2.016867
	0.787404	-0.565614	-0.310232	2.008841
	0.778920	-0.604990	-0.280100	1.999635
	0.769845	-0.643994	-0.250105	1.989296
	0.760185	-0.682595	-0.220266	1.977870
	0.749946	-0.720760	-0.190598	1.965403
	0.739135	-0.758449	-0.161117	1.951940
	0.727758	-0.795619	-0.131837	1.937521
	0.715824	-0.832218	-0.102775	1.922186
	0.703340	-0.868186	-0.073942	1.905967
	0.690318	-0.903449	-0.045352	1.888890
	0.676766	-0.937924	-0.017019	1.870975
	0.662697	-0.971511	0.011046	1.852230
	0.648124	-1.004096	0.038829	1.832653
	0.633063	-1.035544	0.066319	1.812231
	0.617530	-1.065706	0.093502	1.790935
	0.601544	-1.094413	0.120366	1.768723
	0.585128	-1.121481	0.146897	1.745540
	0.568306	-1.146713	0.173080	1.721315
	0.551105	-1.169905	0.198900	1.695966
	0.533556	-1.190851	0.224340	1.669405
	0.515694	-1.209352	0.249381	1.641535
	0.497553	-1.225231	0.274004	1.612264
	0.479175	-1.238336	0.298188	1.581507
	0.460600	-1.248558	0.321910	1.549192
	0.441871	-1.255839	0.345148	1.515270
	0.423034	-1.260178	0.367877	1.479718
	0.404131	-1.261636	0.390073	1.442547
	0.385207	-1.260336	0.411711	1.403798
	0.366302	-1.256454	0.432768	1.363550
	0.347455	-1.250218	0.453221	1.321907
	0.328702	-1.241888	0.473050	1.279001
	0.310073	-1.231745	0.492235	1.234982
	0.291597	-1.220082	0.510760	1.190014
	0.273296	-1.207187	0.528610	1.144263
	0.255188	-1.193333	0.545774	1.097899
	0.237288	-1.178774	0.562242	1.051081
	0.219606	-1.163735	0.578009	1.003963
	0.202150	-1.148414	0.593068	0.956685
	0.184924	-1.132978	0.607418	0.909376
	0.167930	-1.117565	0.621059	0.862147
	0.151166	-1.102285	0.633991	0.815099
	0.134632	-1.087224	0.646218	0.768319
	0.118323	-1.072446	0.657742	0.721881
	0.102237	-1.057997	0.668571	0.675847
	0.086367	-1.043904	0.678708	0.630272
	0.070708	-1.030184	0.688162	0.585199
	0.055255	-1.016841	0.696940	0.540666
	0.040003	-1.003869	0.705050	0.496700
	0.024945	-0.991258	0.712501	0.453328
	0.010076	-0.978990	0.719301	0.410566
	-0.004609	-0.967045	0.725459	0.368431
	-0.019115	-0.955396	0.730986	0.326932
	-0.033446	-0.944018	0.735890	0.286078
	-0.047606	-0.932882	0.740181	0.245873
	-0.061599	-0.921960	0.743869	0.206321
	-0.075428	-0.911221	0.746964	0.167422
	-0.089097	-0.900636	0.749475	0.129176
	-0.102606	-0.890175	0.751413	0.091582
	-0.115959	-0.879811	0.752786	0.054636
	-0.129156	-0.869514	0.753606	0.018336
	-0.142199	-0.859258	0.753881	-0.017323
	-0.155088	-0.849015	0.753621	-0.052346
	-0.167823	-0.838760	0.752836	-0.086738
	-0.180404	-0.828470	0.751535	-0.120504
	-0.192831	-0.818119	0.749727	-0.153650
	-0.205103	-0.807686	0.747423	-0.186181
	-0.217218	-0.797150	0.744630	-0.218103
	-0.229176	-0.786490	0.741358	-0.249421
	-0.240973	-0.775687	0.737617	-0.280142
	-0.252608	-0.764723	0.733415	-0.310271
	-0.264079	-0.753580	0.728761	-0.339812
	-0.275383	-0.742241	0.723664	-0.368772
	-0.286517	-0.730693	0.718132	-0.397155
	-0.297477	-0.718919	0.712175	-0.424967
	-0.308261	-0.706908	0.705800	-0.452213
	-0.318864	-0.694645	0.699017	-0.478896
	-0.329284	-0.682119	0.691834	-0.505022
	-0.339516	-0.669319	0.684258	-0.530595
	-0.349556	-0.656235	0.676299	-0.555620
	-0.359399	-0.642856	0.667965	-0.580101
	-0.369042	-0.629175	0.659264	-0.604041
	-0.378480	-0.615182	0.650203	-0.627447
	-0.387707	-0.600871	0.640791	-0.650321
	-0.396720	-0.586234	0.631036	-0.672668
	-0.405514	-0.571264	0.620946	-0.694493
	-0.414083	-0.555957	0.610529	-0.715800
	-0.422422	-0.540306	0.599792	-0.736594
	-0.430527	-0.524306	0.588743	-0.756879
	-0.438391	-0.507953	0.577390	-0.776662
	-0.446011	-0.491242	0.565740	-0.795947
	-0.453379	-0.474171	0.553801	-0.814741
	-0.460492	-0.456734	0.541580	-0.833049
	-0.467343	-0.438930	0.529084	-0.850879
	-0.473927	-0.420754	0.516321	-0.868237
	-0.480238	-0.402204	0.503297	-0.885131
	-0.486271	-0.383278	0.490020	-0.901570
	-0.492020	-0.363972	0.476497	-0.917563
	-0.497480	-0.344283	0.462733	-0.933119
	-0.502644	-0.324210	0.448736	-0.948248
	-0.507507	-0.303749	0.434513	-0.962962
	-0.512064	-0.282897	0.420068	-0.977274
	-0.516307	-0.261652	0.405409	-0.991195
	-0.520232	-0.240010	0.390541	-1.004740
	-0.523832	-0.217968	0.375470	-1.017925
	-0.527101	-0.195522	0.360201	-1.030764
	-0.530034	-0.172668	0.344740	-1.043275
	-0.532624	-0.149402	0.329091	-1.055477
	-0.534865	-0.125719	0.313259	-1.067389
	-0.536751	-0.101614	0.297248	-1.079032
	-0.538275	-0.077082	0.281062	-1.090429
	-0.539432	-0.052116	0.264706	-1.101603
	-0.540213	-0.026711	0.248182	-1.112578
	-0.540614	-0.000860	0.231493	-1.123382
	-0.540627	0.025444	0.214642	-1.134043
	-0.540245	0.052207	0.197632	-1.144590
	-0.539462	0.079437	0.180463	-1.155055
	-0.538271	0.107141	0.163137	-1.165469
	-0.536663	0.135324	0.145655	-1.175867
	-0.534634	0.163993	0.128017	-1.186285
	-0.532174	0.193153	0.110223	-1.196759
	-0.529276	0.222808	0.092271	-1.207329
	-0.525934	0.252959	0.074161	-1.218032
	-0.522140	0.283606	0.055891	-1.228911
	-0.517886	0.314745	0.037457	-1.240005
	-0.513165	0.346369	0.018857	-1.251356
	-0.507969	0.378464	0.000087	-1.263005
	-0.502292	0.411012	-0.018858	-1.274992
	-0.496127	0.443986	-0.037983	-1.287357
	-0.489467	0.477352	-0.057293	-1.300135
	-0.482307	0.511061	-0.076795	-1.313360
	-0.474641	0.545055	-0.096496	-1.327060
	-0.466465	0.579261	-0.116402	-1.341259
	-0.457776	0.613586	-0.136521	-1.355973
	-0.448572	0.647922	-0.156860	-1.371209
	-0.438854	0.682138	-0.177428	-1.386963
	-0.428621	0.716081	-0.198233	-1.403220
	-0.417880	0.749575	-0.219281	-1.419951
	-0.406637	0.782422	-0.240580	-1.437113
	-0.394900	0.814399	-0.262137	-1.454646
	-0.382684	0.845266	-0.283957	-1.472476
	-0.370005	0.874768	-0.306044	-1.490513
	-0.356884	0.902639	-0.328402	-1.508655
	-0.343344	0.928611	-0.351031	-1.526786
	-0.329415	0.952426	-0.373933	-1.544787
	-0.315129	0.973840	-0.397105	-1.562533
	-0.300521	0.992638	-0.420543	-1.579900
